Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
333532,2020-10-27 00:22:22,573283817795,fraud_Hackett-Lueilwitz,grocery_pos,284.76,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,40776399528742b564e774d4819bca7e,1382833342,43.203852,-71.07347,1
135808,2020-08-07 23:57:49,30199621383748,fraud_Terry Ltd,home,228.94,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,e7adea19f8f25742aece0d31b0585a94,1375919869,33.939739,-96.337567,1
472941,2020-12-13 22:09:23,377550167323848,fraud_Jacobi and Sons,shopping_pos,949.49,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,0254cc4709d51e5d4039c465179ec0f2,1386972563,44.947379,-70.018025,1
49680,2020-07-07 21:51:28,3551217896304745,"fraud_Hoppe, Harris and Bednar",entertainment,41.51,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,f61d26ed6b4f4f5674f6a7e99c0236f1,1373233888,44.461077,-74.691728,0
128477,2020-08-04 18:27:12,4727244663135968,fraud_Schmitt Ltd,misc_net,792.98,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,d0134311f2a17638202fcd3e8e3ce8ba,1375640832,30.914325,-88.355444,1
283422,2020-10-05 09:09:43,4.86131013065257E+018,"fraud_Reichert, Huels and Hoppe",shopping_net,983.27,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,39e1e299ec513f65423252041e3ade5c,1380964183,31.089718,-91.479471,1
234495,2020-09-13 23:45:05,213161293389774,fraud_Kuhn LLC,misc_net,935.6,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,c76545dfe98f7b241cb0bf3a58dca842,1379115905,42.185869,-78.600713,1
338344,2020-10-29 03:29:06,3577578023716568,fraud_Lemke-Gutmann,shopping_net,870.71,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,e8f3fe830957cd6d2c1d828f4e2d9efc,1383017346,40.805561,-80.879967,1
194510,2020-08-28 20:09:40,377993105397617,fraud_Fadel Inc,health_fitness,90.14,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,e0cd3cb22a819052c0ce92e24a5d0e87,1377720580,44.276288,-88.226601,0
277075,2020-10-02 16:35:57,4.10200377112658E+018,"fraud_Hettinger, McCullough and Fay",home,100.91,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,81eeb9a525304217dbf63f948a46e8b4,1380731757,33.087358,-97.194638,0
170960,2020-08-20 01:17:19,372382441451095,fraud_Rutherford-Mertz,grocery_pos,314.66,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,b06ba2102dd77c8932cf54b35f4676cf,1376961439,42.208725,-74.049635,1
495798,2020-12-18 22:03:51,30143713661454,fraud_Wilkinson PLC,kids_pets,42.18,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,b6fbca564f78bb787145785b38cc7083,1387404231,49.226919,-95.921816,0
441835,2020-12-07 01:27:10,30518196150127,fraud_Botsford Ltd,shopping_pos,855.54,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,b3aecfa325900a523bba539fbdaacb16,1386379630,40.778873,-88.641802,1
185934,2020-08-25 07:29:21,30290551782700,fraud_Berge LLC,gas_transport,56.5,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,9eb6c5d42b10d11f74ba3f600686881c,1377415761,36.090799,-87.368933,0
309694,2020-10-16 22:53:28,4306586894261180,fraud_Morissette LLC,entertainment,398.89,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,c65060e35aeaef63d4239e8713b6759a,1381964008,39.421318,-87.13356,1
62771,2020-07-13 04:14:15,4986925034905735,"fraud_Jenkins, Hauck and Friesen",gas_transport,63.6,Erika,Gonzalez,F,907 Courtney Via Apt. 896,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",1959-06-18,9cb8f06031eb5600d1a31dd5146530fd,1373688855,38.086252,-84.296137,0
428491,2020-12-03 23:10:39,180068353086472,fraud_Adams-Barrows,health_fitness,10.06,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,24fce84dbc344bc97b89ecf8fd9e3503,1386112239,33.38314,-118.839342,0
354356,2020-11-05 05:26:11,2229378226512508,fraud_Hackett-Lueilwitz,grocery_pos,316.34,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,2c04608cbdd488f19adac44b8733b265,1383629171,42.696423,-90.933113,1
431999,2020-12-04 22:18:10,676173792455,fraud_Erdman-Ebert,personal_care,3.41,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,30a4cbec541dd358918526795f4ce6c6,1386195490,33.239155,-118.404544,0
336477,2020-10-27 23:06:55,676281772837,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,898.97,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,ee36b4801eaa663d2fcddc049a9a78c3,1382915215,31.870977,-83.829907,1
401625,2020-11-25 23:22:09,4505383113689,"fraud_Jones, Sawayn and Romaguera",misc_net,722.27,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,d5fd5b6ccd27120ea02557cce58db691,1385421729,37.865667,-77.066474,1
499789,2020-12-19 23:34:16,374125201044065,fraud_Terry Ltd,home,212.01,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,147396952f431ae3da3de3019a3c7553,1387496056,38.273559,-77.262728,1
298434,2020-10-12 00:11:06,38530489946071,"fraud_Christiansen, Goyette and Schamberger",gas_transport,13.96,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,310e26a52ac025059add0360995bab11,1381536666,35.266116,-81.999324,1
460510,2020-12-10 23:26:42,3566094707272327,fraud_Beier-Hyatt,shopping_pos,8.02,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,1ab26b2a238173e6ad18eb6fbfdd691b,1386718002,34.707081,-119.120054,0
405039,2020-11-27 22:48:26,3587044315915002,fraud_Pacocha-O'Reilly,grocery_pos,308.3,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,c420c16b38dc1ece17c93ddcf6a43311,1385592506,35.4228,-90.12288,1
286716,2020-10-06 10:18:33,6544734391390261,"fraud_Herman, Treutel and Dickens",misc_net,4.51,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,15aecf2b29bfb72612c8dbb224aa1c14,1381054713,41.215601,-87.196283,0
385363,2020-11-18 15:47:17,6011552879910390,fraud_Spencer PLC,entertainment,72.47,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,e3b73c8c29e9af16801d18d07fd82314,1384789637,40.214229,-109.816038,0
403549,2020-11-27 03:24:13,5410056176712193,"fraud_Heller, Gutmann and Zieme",grocery_pos,284.31,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,10445412dee774dae461af02e040612c,1385522653,43.620158,-87.463476,1
248840,2020-09-20 11:29:11,3565196229855512,fraud_Zboncak LLC,food_dining,52.47,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,62a407c8736f8ca516e4fb9d4e05a0e6,1379676551,39.535468,-93.578866,0
425181,2020-12-02 22:46:37,3588001568691267,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,926.72,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,f75033d4a8b25b372a780b8fe499a8ef,1386024397,54.942725,-132.236891,1
78331,2020-07-18 22:10:31,3534330126107879,fraud_Kerluke-Abshire,shopping_net,988.18,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,22a5a0ffee29d19050b4767ea0dc819d,1374185431,44.349078,-109.156419,1
125489,2020-08-03 22:48:01,2358122155477959,fraud_Schmidt and Sons,shopping_net,1037.21,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,10ad75eeb90c45a7f64543463a52d998,1375570081,39.167276,-77.027134,1
366911,2020-11-10 12:56:33,373043435942726,fraud_Hoppe-Parisian,kids_pets,48.75,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,2e0ea2c976308f6e5f05d383587a0e5b,1384088193,30.130017,-96.778135,0
17757,2020-06-27 16:36:15,3583635130604947,fraud_Altenwerth-Kilback,home,103.29,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,7e5f0ac18f1764f4db35cddeeb13ad96,1372350975,39.160074,-74.898951,0
285077,2020-10-05 20:34:27,3545109339866548,fraud_Kassulke PLC,shopping_net,7.44,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,af1b5a705768a9be52e1e30f15cfb172,1381005267,32.92648,-91.041225,0
401623,2020-11-25 23:21:38,30546453310167,fraud_Turner and Sons,shopping_pos,1033.33,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",1955-01-13,51126a17579a482a887addd137a1ea96,1385421698,42.851048,-72.418639,1
500565,2020-12-20 04:06:49,3538520143479972,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,148.81,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,65f3426b710cab90d1c8a8a82cd8e7e2,1387512409,41.570074,-82.926334,0
253555,2020-09-21 23:12:07,371226440126102,"fraud_Weimann, Kuhic and Beahan",shopping_pos,6.8,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,0f325a143679409991d4f0254f7f5b00,1379805127,39.382472,-89.045652,0
444187,2020-12-07 12:26:12,3551217896304745,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,2.8,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,4fdea6d108cbcaba7af14db27ea31167,1386419172,44.020338,-73.598803,0
474777,2020-12-14 06:18:02,377654590313960,"fraud_Okuneva, Schneider and Rau",shopping_pos,1.93,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,6319e35b856e72913fee8121fd23e79f,1387001882,36.670437,-85.034839,0
403381,2020-11-27 00:53:59,3513506355699497,fraud_Strosin-Cruickshank,grocery_pos,291.54,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,049a75d37d15ae57456ced33ab84d8e1,1385513639,33.273593,-90.503484,1
393745,2020-11-22 22:06:29,3500165543009955,"fraud_Watsica, Haag and Considine",shopping_pos,971.98,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983-09-02,a383e813ed8cec7b7ed46d518b0f8a83,1385157989,41.444684,-82.303303,1
29795,2020-06-30 22:43:00,30551643947183,fraud_Ziemann-Waters,health_fitness,18.4,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,8d624487e70bee749037423bd007b49b,1372632180,35.179315,-82.382785,1
44131,2020-07-06 14:15:33,5359543825610251,fraud_Kassulke Inc,entertainment,46.55,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,80ec517d4fcd2138a57dec02bcf7b911,1373120133,45.439503,-111.041655,0
447738,2020-12-07 23:07:49,4933461930348832,"fraud_Durgan, Gislason and Spencer",home,61.98,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,6a28fad7e0ae2a785de8eb5e602cefb2,1386457669,44.527394,-94.229065,0
528140,2020-12-26 03:46:04,6596735789587928,fraud_Pouros-Haag,shopping_pos,2.36,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,828b54bd4d205f1114bce6fa8bc8f433,1388029564,44.826412,-93.239743,0
189429,2020-08-26 10:20:44,4.89706797111121E+018,fraud_Runolfsson and Sons,grocery_net,64.98,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,65e50dedd7b792bfeb5177616e2e8fb8,1377512444,28.442464,-83.549968,0
379085,2020-11-16 08:30:07,630423337322,fraud_Runolfsson and Sons,grocery_net,29.34,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,4a552ff3ee66eebfe0ef48227f32ff9a,1384590607,48.399015,-119.196175,0
406133,2020-11-28 15:08:46,3586955669388457,fraud_Prosacco LLC,personal_care,69.87,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,48d1f8b4bb8405b990ba37147020253f,1385651326,39.580532,-79.263198,0
355075,2020-11-05 16:35:57,30030380240193,fraud_Ernser-Lynch,food_dining,50.37,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,f025002c341b231a67200d7bbae3029e,1383669357,30.484597,-99.551611,0
2544,2020-06-22 04:09:57,4195740185974,fraud_McGlynn-Heathcote,misc_net,5.8,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,71b6beb9bec2312f9a61b9ce9a99ce28,1371874197,45.164699,-122.275714,0
282467,2020-10-04 23:51:58,3585052663373890,"fraud_Larson, Quitzon and Spencer",travel,3.77,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,950c79c046735d4be013ccf121c05229,1380930718,42.660311,-76.351155,1
149418,2020-08-11 23:36:04,4335531783520911,fraud_Kassulke PLC,shopping_net,1185.77,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,00c9e6a1ecced2ddee7405b419636224,1376264164,39.117126,-91.572039,1
290093,2020-10-07 22:20:10,6597248210463122,fraud_Heathcote LLC,shopping_net,979.63,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,bedbade8832d0fdda6b7de38fd99e895,1381184410,42.105952,-93.943391,1
343752,2020-11-01 02:27:22,4026222041577,fraud_Medhurst PLC,shopping_net,1000.87,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,1977-05-18,e81e4ba315d0c2ca81719835a0112ddd,1383272842,42.454688,-72.521372,1
470714,2020-12-13 14:00:27,4302480582202074,fraud_O'Keefe-Wisoky,food_dining,18.58,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,a2b46f6639db43114231f6df604518ed,1386943227,43.28827,-86.496839,0
133943,2020-08-07 06:07:15,6595970453799027,fraud_Parisian and Sons,gas_transport,18.5,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,e6cbba31353032b7e7bc9f69b6a59cb8,1375855635,40.586809,-74.576538,1
143028,2020-08-10 10:28:41,6595970453799027,fraud_Goodwin-Nitzsche,grocery_pos,141.69,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,67ca63317408c695563d09f39d6b76db,1376130521,41.026818,-74.50953,0
42345,2020-07-06 02:16:18,4509142395811241,fraud_Murray-Smitham,grocery_pos,131.34,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,dd1f8fcae9408ebf2a5b654b197ec573,1373076978,31.325235,-82.331095,0
16229,2020-06-26 23:37:45,6544734391390261,fraud_Boyer PLC,shopping_net,935.06,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,9d24c700341ca7aa0e9b3d48fcf4e2b1,1372289865,41.155063,-86.645029,1
194943,2020-08-28 23:52:29,6011975266774121,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1009,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,7a8e2a77ac20f5d197d223b28f3f608b,1377733949,38.09695,-75.620805,1
419722,2020-12-01 15:39:27,3577794103155425,"fraud_Goyette, Howell and Collier",shopping_pos,366.65,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,930d61aab97270167bb809270149f62e,1385912367,48.687305,-97.428558,0
435757,2020-12-05 22:09:52,4.29274366922472E+018,fraud_Hills-Boyer,personal_care,21.28,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,f81258ae7af8711cb75156ca356015ed,1386281392,37.429174,-77.079914,1
69433,2020-07-14 21:02:48,30150717898388,fraud_Schiller Ltd,personal_care,15.63,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,49043e08917851a2d94e36c9c878f3d7,1373835768,34.152807,-86.186026,0
532364,2020-12-27 05:13:01,3514865930894695,fraud_Lockman Ltd,grocery_pos,152.29,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,771bce1a775e8c2afebf9888947cf17a,1388121181,32.871071,-105.999122,0
436106,2020-12-05 23:59:24,213156747557083,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762,1
300452,2020-10-12 16:53:39,3589289942931264,fraud_Thiel-Thiel,entertainment,145.33,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,7404be575e2a6c2d5a01e161f504c9c7,1381596819,43.944047,-97.393779,0
259810,2020-09-24 22:42:18,4427805710168,fraud_Gleason-Macejkovic,shopping_net,914.35,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,1b0e73c664a05a9be0bbfb30ec4005bc,1380062538,34.314129,-105.531025,1
464505,2020-12-12 00:49:13,3596217206093829,"fraud_Haley, Jewess and Bechtelar",shopping_pos,716.96,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,a8e4f148fb9c163af2bfd5ca642a644c,1386809353,41.088842,-92.742432,1
479206,2020-12-14 22:00:50,377550167323848,fraud_Botsford PLC,home,282.22,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,6a56892bc25617b9656f0901f7d8b918,1387058450,44.841518,-70.023187,1
129572,2020-08-04 23:54:01,30199621383748,fraud_Ankunding-Carroll,travel,1.36,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,131f739e44c6d87291f6b1fdc2bb99e9,1375660441,34.308536,-97.133883,0
360804,2020-11-08 14:45:31,4.20811097555036E+018,fraud_Reichel Inc,entertainment,74.45,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,31a4e184258661de401cfdcc48ae87e8,1383921931,31.807993,-83.606399,0
380,2020-06-21 14:22:49,180048185037117,fraud_Kassulke PLC,shopping_net,3.12,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,d6fc2038a4e43f2fa4e7951f28538337,1371824569,39.975851,-74.427575,0
362137,2020-11-09 00:05:51,4169388510116,fraud_Bins-Rice,gas_transport,19.83,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,ac443965bc35d1c6a8581538da2e1c85,1383955551,44.02402,-76.926858,1
370780,2020-11-12 11:52:44,4104312520615374,fraud_Lockman Ltd,grocery_pos,99.43,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,79b1e593d3e766722c37142f9b658de5,1384257164,34.359395,-116.197939,0
87452,2020-07-21 10:50:50,4538566639857,"fraud_Douglas, Schneider and Turner",shopping_pos,9.9,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",1967-05-28,b20682428592f81670a1cd0fc9012f5f,1374403850,39.871528,-74.324959,0
26607,2020-06-30 03:16:01,3586008444788268,fraud_Wilkinson Ltd,entertainment,483.28,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,49d64edb852c5d9dc80541f9afe7dc02,1372562161,47.375404,-121.358143,1
531558,2020-12-27 00:34:42,4169388510116,"fraud_Ferry, Lynch and Kautzer",misc_net,4.33,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,98df503b91567c9fe7bf5a0cac921768,1388104482,43.232816,-77.955606,0
262980,2020-09-26 16:25:52,213174467670432,fraud_Goyette-Herzog,travel,3.64,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,b492f488734fcf9b550edf1074d9163b,1380212752,39.944284,-75.398546,0
45810,2020-07-06 22:08:55,30197398657930,fraud_Bode-Schuster,kids_pets,23.1,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,617e2b77c41ea75d0f07688cc937641a,1373148535,36.140824,-78.523526,1
48140,2020-07-07 14:14:05,30197398657930,fraud_Romaguera and Sons,travel,7.9,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,bfb91e431a38e7b68ff7b554caa5115d,1373206445,36.276271,-78.626088,1
468520,2020-12-13 02:49:14,6011679934075347,fraud_Erdman-Kertzmann,gas_transport,49.48,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,fba54758b08a869cd9378983a85542c9,1386902954,41.343527,-105.121899,0
425459,2020-12-03 00:36:33,3588001568691267,fraud_Schamberger-O'Keefe,grocery_pos,298.76,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,faa98e77154a17b666e2931eb639e1c3,1386030993,55.408278,-132.321002,1
303893,2020-10-13 19:11:14,30135235368675,"fraud_Altenwerth, Cartwright and Koss",shopping_net,5.65,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,e6b2747c249ab749eb320d96951c0f12,1381691474,39.984196,-94.728252,0
306609,2020-10-15 07:54:39,213124978348176,fraud_Rempel Inc,shopping_net,5.84,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,bf3a80f6d50c57946d609aab9300f4fe,1381823679,42.106837,-78.094864,0
243966,2020-09-17 23:16:33,342952484382519,fraud_Mayert Group,shopping_pos,949.38,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,7f20f401255649d194d0221d137786fd,1379459793,41.996012,-72.66404,1
185449,2020-08-25 03:20:38,2248735346244816,fraud_Bednar Group,misc_net,9.4,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,0a582efbe15881460a0a82b1007b06f3,1377400838,39.312532,-99.934727,0
189099,2020-08-26 05:06:42,4873783502705038,fraud_Bahringer-Larson,grocery_net,51.76,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,6975ab8f7f26df75cc6046b07f7ceeb5,1377493602,48.784813,-123.198143,0
227811,2020-09-10 23:28:12,4173950183554608,"fraud_Streich, Dietrich and Barton",shopping_net,1007.85,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,2675172cdcf6e5f5e08d0082dbf1245e,1378855692,40.030124,-74.728568,1
188483,2020-08-25 22:38:44,30541100351706,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,9.34,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,871870ed3c98283a3b8d52148db74ffe,1377470324,29.82791,-95.367203,0
